GEOID10,center_lat,center_lon,north_lat,north_lon,east_lat,east_lon,south_lat,south_lon,west_lat,west_lon
421010362013,40.08105053721228,-74.99018085265018,40.08329938835828,-74.99018085265018,40.08105053721228,-74.98796230361648,40.07886244603779,-74.99018085265018,40.08105053721228,-74.99274663531723
421010362031,40.082512997707376,-74.97197118459746,40.08577878411989,-74.97197118459746,40.082512997707376,-74.9680961971719,40.080341400733055,-74.97197118459746,40.082512997707376,-74.97450061658562
421010362021,40.09052104618473,-74.98010221571094,40.0928742958983,-74.98010221571094,40.09052104618473,-74.97699526393521,40.088537616749726,-74.98010221571094,40.09052104618473,-74.98267753884005
421010362023,40.07734667083414,-74.98079948739013,40.08093694838493,-74.98079948739013,40.07734667083414,-74.97918436271674,40.07391627197721,-74.98079948739013,40.07734667083414,-74.98204330360826
421010292001,40.02671916780435,-75.10891759152517,40.02799141365679,-75.10891759152517,40.02671916780435,-75.10711277270396,40.02489873374368,-75.10891759152517,40.02671916780435,-75.11188720935178
421010348031,40.05996741231832,-75.00059247142461,40.0622611890491,-75.00059247142461,40.05996741231832,-74.99357304171762,40.058063894336556,-75.00059247142461,40.05996741231832,-75.00589611012205
421010050001,39.88979993037904,-75.16933500017923,39.89557632868305,-75.16933500017923,39.88979993037904,-75.14520403255521,39.88368235091973,-75.16933500017923,39.88979993037904,-75.1887895817441
421010038001,39.92042497249849,-75.17873171396161,39.921383069786856,-75.17873171396161,39.92042497249849,-75.17752651932135,39.919469079249716,-75.17873171396161,39.92042497249849,-75.17995165850175
421010038003,39.92282361898538,-75.1781066844484,39.92365719684992,-75.1781066844484,39.92282361898538,-75.17698914359686,39.92192508080425,-75.1781066844484,39.92282361898538,-75.17940562738552
421010038004,39.921496833501976,-75.18108653149933,39.92293602983153,-75.18108653149933,39.921496833501976,-75.18036935632274,39.919961805983704,-75.18108653149933,39.921496833501976,-75.18184349092657
421010362032,40.07874333604241,-74.96878492272876,40.080437905423494,-74.96878492272876,40.07874333604241,-74.9662052772332,40.07689671178708,-74.96878492272876,40.07874333604241,-74.97231774889664
421010353022,40.07185096457172,-74.99787573381776,40.07676842749617,-74.99787573381776,40.07185096457172,-74.99462408432329,40.067744811337086,-74.99787573381776,40.07185096457172,-75.00179566199517
421010358003,40.11922634613978,-75.0302085362024,40.121288629935194,-75.0302085362024,40.11922634613978,-75.0260109929273,40.11710704766085,-75.0302085362024,40.11922634613978,-75.03366850003225
421010083023,39.956645243183026,-75.24187099764197,39.95752202558632,-75.24187099764197,39.956645243183026,-75.24034921738316,39.95576719319506,-75.24187099764197,39.956645243183026,-75.24338864519807
421010083024,39.954622031049915,-75.24128456106654,39.95520693950438,-75.24128456106654,39.954622031049915,-75.23900620577935,39.95403651175434,-75.24128456106654,39.954622031049915,-75.24356634830994
421010163004,39.98682376775474,-75.13534030935618,39.98793074254267,-75.13534030935618,39.98682376775474,-75.1320855416694,39.98562707407203,-75.13534030935618,39.98682376775474,-75.13842377594902
421010163002,39.98996381193113,-75.13595534800073,39.99115163948776,-75.13595534800073,39.98996381193113,-75.13384856153117,39.988773652369765,-75.13595534800073,39.98996381193113,-75.1380600743501
421010174001,39.99635569516094,-75.14869793018472,39.99879298055218,-75.14869793018472,39.99635569516094,-75.1474489470019,39.993982089351285,-75.14869793018472,39.99635569516094,-75.14981339044947
421010164003,39.99126659616953,-75.1457137128008,39.99242096008892,-75.1457137128008,39.99126659616953,-75.14387141509584,39.99004774698563,-75.1457137128008,39.99126659616953,-75.14770550330414
421010174002,39.99608367380925,-75.15207676315019,39.99778136932344,-75.15207676315019,39.99608367380925,-75.15070381995623,39.994241487058645,-75.15207676315019,39.99608367380925,-75.15361442487023
421010173002,39.99859098329315,-75.16038027431541,40.002803537930404,-75.16038027431541,39.99859098329315,-75.15569122932366,39.995646102871696,-75.16038027431541,39.99859098329315,-75.16260135965408
421010168006,39.99288241579463,-75.16576059592798,39.994765628870965,-75.16576059592798,39.99288241579463,-75.16367324765632,39.99123490515115,-75.16576059592798,39.99288241579463,-75.16757164938545
421010168001,39.99097410406386,-75.17051762595503,39.992375817408636,-75.17051762595503,39.99097410406386,-75.16866101549238,39.99007629393167,-75.17051762595503,39.99097410406386,-75.17276034381247
421010171003,40.00576471565229,-75.17107865082545,40.00760364100449,-75.17107865082545,40.00576471565229,-75.16753906783899,40.00439610853861,-75.17107865082545,40.00576471565229,-75.17571850432726
421010206001,40.01902820494731,-75.18253414987888,40.02374912388721,-75.18253414987888,40.01902820494731,-75.17609937384927,40.01371260993735,-75.18253414987888,40.01902820494731,-75.18847341099452
421010202001,40.00494182885781,-75.16205043596511,40.0056999730052,-75.16205043596511,40.00494182885781,-75.15955705587798,40.003325661525245,-75.16205043596511,40.00494182885781,-75.16466725195885
421010175001,39.998145383840686,-75.1449977923303,39.99963706271513,-75.1449977923303,39.998145383840686,-75.14369997503198,39.99644760221431,-75.1449977923303,39.998145383840686,-75.1464431145882
421010199004,40.00317147135647,-75.1446810600923,40.0047257818353,-75.1446810600923,40.00317147135647,-75.14040672366866,40.00164821213845,-75.1446810600923,40.00317147135647,-75.1477857254483
421010200002,40.004211498467185,-75.15074246221177,40.00778799303045,-75.15074246221177,40.004211498467185,-75.14962037926237,40.00204561536134,-75.15074246221177,40.004211498467185,-75.15193953291826
421010203001,40.00912537173239,-75.1492805755654,40.01140935710486,-75.1492805755654,40.00912537173239,-75.14798135173619,40.00551348987509,-75.1492805755654,40.00912537173239,-75.15041070087455
421010176023,39.997711901299674,-75.13315585731237,39.998718514644146,-75.13315585731237,39.997711901299674,-75.1303711048747,39.99667917729407,-75.13315585731237,39.997711901299674,-75.13536817535667
421010176013,39.992022980410184,-75.13070937639796,39.992381563034556,-75.13070937639796,39.992022980410184,-75.12801384109757,39.99116073748351,-75.13070937639796,39.992022980410184,-75.13419045932118
421010192005,39.99986984782023,-75.12090193585182,40.00044881076705,-75.12090193585182,39.99986984782023,-75.11781213155567,39.99929293697442,-75.12090193585182,39.99986984782023,-75.12398265800826
421010115004,39.97554842673176,-75.2538773740182,39.97635611669557,-75.2538773740182,39.97554842673176,-75.25253503701754,39.974697033181265,-75.2538773740182,39.97554842673176,-75.2550470151419
421010115002,39.97790135994348,-75.25345296388329,39.97918877360537,-75.25345296388329,39.97790135994348,-75.2517349743047,39.976536377862644,-75.25345296388329,39.97790135994348,-75.25527084419677
421010115001,39.97968538481622,-75.25105998043384,39.981123890409975,-75.25105998043384,39.97968538481622,-75.24983740081451,39.9782588711463,-75.25105998043384,39.97968538481622,-75.25227377048331
421010118001,39.989884430498265,-75.23546066569537,39.99099812808958,-75.23546066569537,39.989884430498265,-75.2338179529252,39.98879451441809,-75.23546066569537,39.989884430498265,-75.23724573356192
421010118002,39.98729259261911,-75.23489428167818,39.988233930141774,-75.23489428167818,39.98729259261911,-75.2329987970214,39.98637743670624,-75.23489428167818,39.98729259261911,-75.23673107001126
421010118005,39.98683628497315,-75.24155145872335,39.98807196818139,-75.24155145872335,39.98683628497315,-75.23948520302864,39.985724492646625,-75.24155145872335,39.98683628497315,-75.24416549413078
421010118004,39.985208815660016,-75.23656060144991,39.985596130067805,-75.23656060144991,39.985208815660016,-75.23514305469254,39.984731938076415,-75.23656060144991,39.985208815660016,-75.23917166549964
421010118006,39.98831974048717,-75.23843328313933,39.98992195194237,-75.23843328313933,39.98831974048717,-75.23776323961994,39.986864940223384,-75.23843328313933,39.98831974048717,-75.23934505115967
421010119003,39.98120203653291,-75.22684271848836,39.98213472440273,-75.22684271848836,39.98120203653291,-75.22490957066093,39.97892621950241,-75.22684271848836,39.98120203653291,-75.2281178574531
421010119004,39.990525613228286,-75.2297368329583,39.99139671959682,-75.2297368329583,39.990525613228286,-75.2266891442384,39.98983855487383,-75.2297368329583,39.990525613228286,-75.23254839117804
421010119005,39.98901831633502,-75.22949895351336,39.98949789137366,-75.22949895351336,39.98901831633502,-75.22796833018185,39.98827630456644,-75.22949895351336,39.98901831633502,-75.23180612668156
421010119002,39.985640240074666,-75.22817394962169,39.98766543917189,-75.22817394962169,39.985640240074666,-75.22708858418713,39.98293664078704,-75.22817394962169,39.985640240074666,-75.22983311792179
421010120001,39.99312333397973,-75.22851626572114,39.994253915516055,-75.22851626572114,39.99312333397973,-75.22638588524879,39.99200278736857,-75.22851626572114,39.99312333397973,-75.23091164845522
421010121001,40.00129981428223,-75.22256310630094,40.00263351811815,-75.22256310630094,40.00129981428223,-75.22060520490254,39.99969027991454,-75.22256310630094,40.00129981428223,-75.22538585358868
421010121002,39.99470892938781,-75.22265604136369,39.99801534893345,-75.22265604136369,39.99470892938781,-75.21925446118246,39.99041065792977,-75.22265604136369,39.99470892938781,-75.2249223554743
421010122041,40.00163516071545,-75.2063760313243,40.002603539224936,-75.2063760313243,40.00163516071545,-75.20392367733237,40.00036035473274,-75.2063760313243,40.00163516071545,-75.20982910580628
421010122042,40.00056655572264,-75.21543731566773,40.00494467994192,-75.21543731566773,40.00056655572264,-75.21133444631099,39.99736053016796,-75.21543731566773,40.00056655572264,-75.21867307676966
421010273001,40.0381928355495,-75.11705467805837,40.04032792423835,-75.11705467805837,40.0381928355495,-75.11477489774165,40.035593985776664,-75.11705467805837,40.0381928355495,-75.1198659252601
421010273004,40.03850534784535,-75.12208630496849,40.039707294041236,-75.12208630496849,40.03850534784535,-75.12107538545702,40.037344716021785,-75.12208630496849,40.03850534784535,-75.12319181351832
421010273005,40.04149842370778,-75.12116266596747,40.0427031306147,-75.12116266596747,40.04149842370778,-75.12035868956858,40.04036765285458,-75.12116266596747,40.04149842370778,-75.12191384468382
421010274022,40.0340687488074,-75.1260984729309,40.03542494546304,-75.1260984729309,40.0340687488074,-75.1245490418262,40.032733110349724,-75.1260984729309,40.0340687488074,-75.12759023011081
421010274013,40.03445862908071,-75.12947322196302,40.03584842647243,-75.12947322196302,40.03445862908071,-75.12837001582766,40.033068738677386,-75.12947322196302,40.03445862908071,-75.13057494881704
421010274012,40.03856481116821,-75.12857293697125,40.04034887844998,-75.12857293697125,40.03856481116821,-75.12747141888215,40.036784553844086,-75.12857293697125,40.03856481116821,-75.12967370503479
421010274011,40.04296869056167,-75.12790586503252,40.04491005459539,-75.12790586503252,40.04296869056167,-75.12735762594286,40.04138552424916,-75.12790586503252,40.04296869056167,-75.12879244198137
421010274023,40.03736415984328,-75.12550600509277,40.0385737691508,-75.12550600509277,40.03736415984328,-75.12412825915878,40.03618761657784,-75.12550600509277,40.03736415984328,-75.12689549215065
421010274021,40.04276073278639,-75.1245422011885,40.04334655273645,-75.1245422011885,40.04276073278639,-75.12252561791774,40.04216751886104,-75.1245422011885,40.04276073278639,-75.12655096031312
421010274024,40.04049068245742,-75.12470658964297,40.041615038406626,-75.12470658964297,40.04049068245742,-75.12316947061821,40.039281832162125,-75.12470658964297,40.04049068245742,-75.12619161905332
421010274025,40.04429149634745,-75.12420027883825,40.04488479538322,-75.12420027883825,40.04429149634745,-75.12219638052939,40.04369755180837,-75.12420027883825,40.04429149634745,-75.12621624619527
421010275003,40.03493215454354,-75.1328688790029,40.03629051801589,-75.1328688790029,40.03493215454354,-75.13134899628776,40.03349669461943,-75.1328688790029,40.03493215454354,-75.1343470348509
421010275004,40.03883750451911,-75.13355199524757,40.03972088533425,-75.13355199524757,40.03883750451911,-75.1330351525119,40.037335266723275,-75.13355199524757,40.03883750451911,-75.13455588748374
421010275002,40.03920758311538,-75.13125671749434,40.0410133299217,-75.13125671749434,40.03920758311538,-75.13024027287773,40.03720493494914,-75.13125671749434,40.03920758311538,-75.13240053261916
421010275001,40.04356383467514,-75.13202291648317,40.04540748363653,-75.13202291648317,40.04356383467514,-75.12972350078974,40.04219670449597,-75.13202291648317,40.04356383467514,-75.13405297513431
421010276001,40.04233686457358,-75.13678947455554,40.045616503348604,-75.13678947455554,40.04233686457358,-75.13524245459135,40.03971951955528,-75.13678947455554,40.04233686457358,-75.13808197808434
421010276002,40.04027305566104,-75.14190413009159,40.04088997078492,-75.14190413009159,40.04027305566104,-75.1401505571839,40.0396966091541,-75.14190413009159,40.04027305566104,-75.14384534524089
421010276003,40.042650914960035,-75.1413739207487,40.04377788454898,-75.1413739207487,40.042650914960035,-75.13917697350118,40.04143257182856,-75.1413739207487,40.042650914960035,-75.1432901353782
421010276004,40.04562556152013,-75.14054134532942,40.046809221489994,-75.14054134532942,40.04562556152013,-75.13848067375142,40.044438799748534,-75.14054134532942,40.04562556152013,-75.1425993362016
421010277006,40.052530960666964,-75.15657444811957,40.05405848053307,-75.15657444811957,40.052530960666964,-75.15562723257433,40.05105105242716,-75.15657444811957,40.052530960666964,-75.15744719597869
421010277001,40.049587977032225,-75.14524340139198,40.05061473804682,-75.14524340139198,40.049587977032225,-75.14313389375096,40.04859048202841,-75.14524340139198,40.049587977032225,-75.14682735389232
421010277002,40.0496913413153,-75.14907348611813,40.051012316552836,-75.14907348611813,40.0496913413153,-75.14733470193289,40.048653673354224,-75.14907348611813,40.0496913413153,-75.1501943242156
421010083021,39.95309110686392,-75.24160344728202,39.95368048544089,-75.24160344728202,39.95309110686392,-75.23932098843166,39.95249935107907,-75.24160344728202,39.95309110686392,-75.24388071600801
421010176021,39.99675964323501,-75.12766174940319,39.99794551483504,-75.12766174940319,39.99675964323501,-75.12617226358672,39.995571367234824,-75.12766174940319,39.99675964323501,-75.129152248893
421010176022,39.9940386163287,-75.12785682345908,39.994909203193025,-75.12785682345908,39.9940386163287,-75.12665475648966,39.99303353368422,-75.12785682345908,39.9940386163287,-75.12903598412154
421010010023,39.94666725253891,-75.14686103713373,39.94823122760926,-75.14686103713373,39.94666725253891,-75.14505478129281,39.945226951562056,-75.14686103713373,39.94666725253891,-75.14899106621301
421010001002,39.95348103396768,-75.14739688058293,39.9555374183097,-75.14739688058293,39.95348103396768,-75.1430182019369,39.95270848609448,-75.14739688058293,39.95348103396768,-75.15041781703405
421010366001,39.94467940775429,-75.13895011920675,39.956292184427895,-75.13895011920675,39.94467940775429,-75.13687743266257,39.933009352951984,-75.13895011920675,39.94467940775429,-75.14217369403099
421010369003,39.95388447857355,-75.18774788513208,39.95501019699124,-75.18774788513208,39.95388447857355,-75.18234282882385,39.952678810188026,-75.18774788513208,39.95388447857355,-75.19290965271139
421010369001,39.95114397962227,-75.18984050714688,39.95218930414267,-75.18984050714688,39.95114397962227,-75.18402246413271,39.949546332162214,-75.18984050714688,39.95114397962227,-75.19537741489934
421010010012,39.94376245809345,-75.15192235327127,39.944979827053906,-75.15192235327127,39.94376245809345,-75.15073242707973,39.94242065686738,-75.15192235327127,39.94376245809345,-75.15316303102767
421010016002,39.93992114082469,-75.14611071045044,39.94091411571039,-75.14611071045044,39.93992114082469,-75.14474823506445,39.938943525281644,-75.14611071045044,39.93992114082469,-75.14747986701943
421010010011,39.947354789619894,-75.15132554867101,39.94881465992541,-75.15132554867101,39.947354789619894,-75.14999447775048,39.94606203884473,-75.15132554867101,39.947354789619894,-75.15281718443454
421010002001,39.955407967948354,-75.15697926920099,39.956695911177164,-75.15697926920099,39.955407967948354,-75.15291464405472,39.95408366003417,-75.15697926920099,39.955407967948354,-75.16139892034302
421010367001,39.95962017688108,-75.14345922217746,39.96099204433049,-75.14345922217746,39.95962017688108,-75.1402039302909,39.95670872284027,-75.14345922217746,39.95962017688108,-75.14725617786284
421010004022,39.953163890981756,-75.16812812485517,39.95456585786928,-75.16812812485517,39.953163890981756,-75.1658841738606,39.951835362687504,-75.16812812485517,39.953163890981756,-75.17076028384896
421019805001,40.01754169774228,-75.14390312002514,40.020051596588246,-75.14390312002514,40.01754169774228,-75.14152823755326,40.01473992936668,-75.14390312002514,40.01754169774228,-75.14636317748766
421010188004,39.99531253521564,-75.10615792499453,39.99602599513983,-75.10615792499453,39.99531253521564,-75.1045577098977,39.99447739937169,-75.10615792499453,39.99531253521564,-75.10747791002869
421010179004,39.98937912018621,-75.11106519433514,39.99089076872143,-75.11106519433514,39.98937912018621,-75.10958283472152,39.987395079155625,-75.11106519433514,39.98937912018621,-75.11317367116034
421010184002,39.99706672672857,-75.063581689886,40.003845398181,-75.063581689886,39.99706672672857,-75.05955854044704,39.98939620180622,-75.063581689886,39.99706672672857,-75.06625645924278
421010298004,40.01311484848662,-75.06620844252053,40.014981611182236,-75.06620844252053,40.01311484848662,-75.06250857162385,40.011986119932835,-75.06620844252053,40.01311484848662,-75.06935769693322
421010321001,40.01534480359917,-75.05862560952433,40.01649369612769,-75.05862560952433,40.01534480359917,-75.05547768900459,40.014038022346405,-75.05862560952433,40.01534480359917,-75.06207173858978
421010299002,40.010651051553914,-75.07472832826292,40.01183069050344,-75.07472832826292,40.010651051553914,-75.07128517993645,40.009798733046765,-75.07472832826292,40.010651051553914,-75.0777197502299
421010191005,40.00515466408366,-75.10848517058653,40.0076286178535,-75.10848517058653,40.00515466408366,-75.1046505906727,40.00285661288279,-75.10848517058653,40.00515466408366,-75.11235947205539
421010192004,40.000177981621086,-75.10929073628422,40.00169103022962,-75.10929073628422,40.000177981621086,-75.1073542618902,39.999111198915294,-75.10929073628422,40.000177981621086,-75.11167812709331
421010190005,40.00586149487339,-75.09920592347486,40.006909889221504,-75.09920592347486,40.00586149487339,-75.09705976303272,40.004687618687456,-75.09920592347486,40.00586149487339,-75.10057532742901
421010191004,40.01470833313723,-75.10442806047816,40.015866008639584,-75.10442806047816,40.01470833313723,-75.0989741687376,40.013209415856146,-75.10442806047816,40.01470833313723,-75.10980371012958
421010190003,40.011593527400244,-75.09578246006649,40.01472276428455,-75.09578246006649,40.011593527400244,-75.09457668137071,40.00914021341774,-75.09578246006649,40.011593527400244,-75.09730674564031
421010301005,40.02313302200494,-75.08891472121245,40.02437965558126,-75.08891472121245,40.02313302200494,-75.08656211987127,40.0218450321737,-75.08891472121245,40.02313302200494,-75.09117460045182
421010198006,40.00969835802822,-75.13747104552593,40.011570942199825,-75.13747104552593,40.00969835802822,-75.1366325354188,40.008033917060466,-75.13747104552593,40.00969835802822,-75.13815689308727
421010288001,40.020310025742994,-75.12592099758758,40.02138581846811,-75.12592099758758,40.020310025742994,-75.12345509951267,40.0190060405892,-75.12592099758758,40.020310025742994,-75.12782147631725
421010288003,40.02368507199763,-75.12399973433487,40.02486944314367,-75.12399973433487,40.02368507199763,-75.12244176839494,40.022058989463645,-75.12399973433487,40.02368507199763,-75.12664553257768
421010287001,40.02197009262708,-75.13318429993842,40.02335265533664,-75.13318429993842,40.02197009262708,-75.13135237685512,40.020691197985265,-75.13318429993842,40.02197009262708,-75.13520789026747
421010125003,39.96176449641059,-75.1773505859958,39.963801516690936,-75.1773505859958,39.96176449641059,-75.17435429535561,39.96021606832399,-75.1773505859958,39.96176449641059,-75.18019425307924
421010125002,39.962446937846714,-75.1712020507635,39.96340899350766,-75.1712020507635,39.962446937846714,-75.16879506143863,39.96117828676483,-75.1712020507635,39.962446937846714,-75.1726999950033
421010131002,39.96328187397267,-75.15014518786626,39.96398793386357,-75.15014518786626,39.96328187397267,-75.14841030608305,39.96259723084213,-75.15014518786626,39.96328187397267,-75.1515677652312
421010132001,39.966607873927394,-75.15507024230992,39.96845240317,-75.15507024230992,39.966607873927394,-75.1538471331858,39.96478938706553,-75.15507024230992,39.966607873927394,-75.15627463630732
421010133002,39.968403189656556,-75.16235148575814,39.97001564652573,-75.16235148575814,39.968403189656556,-75.16067472378046,39.96658645688645,-75.16235148575814,39.968403189656556,-75.16439930835209
